model,mae,mae_std,rmse,rmse_std,r2,r2_std
AverageModel,2116.6699354461475,471.95822406093004,2374.744319786257,523.7401396585267,-1.4274856989882174,1.302289621924095
LinearRegression,2026.912546887294,610.4144324631989,2506.8258239559827,830.269155858432,-1.4372815798867322,0.8988583422375751
Ridge,1945.4152641401859,604.8089634796331,2465.8244779827314,841.581133427944,-1.339183969686554,0.8571567647805635
Lasso,2040.4351536918762,636.450031023664,2537.1040559227813,881.5119121626572,-1.4005406811075132,0.9047860878472095
ElasticNet,1858.7936105650194,513.6507355426467,2336.3998747061946,703.1718574074421,-1.1767108406179072,0.8048722287277372
RandomForest,1805.785717832742,489.7628826109994,2093.571046433496,489.8346230513612,-0.9069343516717299,1.0806657483348396
GradientBoosting,1773.2784453959036,455.2495467883585,2064.368093709812,429.30486356435927,-1.0874073790087735,1.2090053820550863
SVR,1786.7815494272472,531.5906623351933,2249.1692413345413,677.6512067617084,-1.0377456696544842,0.8634367620315552
KNN,1994.5072949382309,294.1929098532552,2255.3700607736673,319.1210755659521,-1.4528007162258334,1.5315042712459612
BayesianRidge,1879.740016093073,519.207496681301,2356.1094022170337,717.6943684338929,-1.2174604023290512,0.8218347286216657
XGBoost,1803.957660700919,379.8464203162167,2025.3888677892585,391.2282586888131,-0.9403852143308079,0.9710936193797418
DecisionTree,2173.1221701597074,490.5833287549497,2478.553643178609,493.67474266975256,-1.493568046204207,1.547909477655848
