model,mae,mae_std,rmse,rmse_std,r2,r2_std
AverageModel,2063.5732322987315,471.95822406093004,2372.8192019895228,523.7401396585267,-0.32875893429370606,1.302289621924095
LinearRegression,1919.2943036394192,474.2602915734985,2442.700090334785,677.5718400243987,-0.40817684278662325,1.3566835024875001
Ridge,1788.0582626637909,558.2351713719063,2289.4131364750265,770.720508844442,-0.23698730365834075,0.8227460999617621
Lasso,1882.6801599532075,516.2028360891643,2384.387099481589,752.3032618991585,-0.3417463672363257,1.1906725859535743
ElasticNet,1758.9135145681585,510.39778198513477,2250.7280932432514,700.7121654703213,-0.19553684405620264,0.8045902634516866
RandomForest,1823.659420924119,490.86719742944143,2161.3751944800706,491.5970865277398,-0.10249651915357583,1.1008075143557008
GradientBoosting,1786.7485686140583,448.0744968319144,2131.3516100736615,443.1133406841435,-0.07207977734695303,1.1390959714542728
SVR,1727.5401204561638,529.1760132873311,2207.5365081038867,672.3651002482277,-0.15009228594313906,0.8509152556774172
KNN,1989.0530191458024,272.71942664876707,2263.1452758625906,300.89936285227986,-0.2087646964741776,1.5320296877425188
BayesianRidge,1768.9899418627544,514.9221283943302,2261.151776784839,706.6662946249564,-0.20663614551475162,0.8142117462571709
XGBoost,1726.9909252677996,469.5798719615416,2092.393308318081,488.60780046256605,-0.033245556092840856,1.1562129973662867
DecisionTree,2052.4131006307553,430.9296000310932,2489.8797163257627,544.4315371243238,-0.46309873805197443,1.754023431790625
