model,mae,mae_std,rmse,rmse_std,r2,r2_std
AverageModel,2075.963259217463,539.2923331670172,2354.671689981481,584.255137121632,-1.3678162543185617,1.3224587977490838
LinearRegression,1894.8968893836286,686.6755982460711,2338.719854150044,842.402124212541,-1.3488109429493278,1.2037049455686455
Ridge,1876.1417265836644,703.7159461287728,2277.6626411123893,842.2410563165329,-1.2484428861856292,1.1251339870016954
Lasso,1909.159750528403,690.0331394415763,2305.9393466418796,781.3752228050053,-1.3995832822944774,1.217058765286993
ElasticNet,1844.7002787931135,686.693864714797,2257.1060377498957,829.9614820701173,-1.1868709751567998,1.0525757591108413
RandomForest,1730.4461378860644,596.3169685882459,2016.0562646834983,580.5588206295395,-0.8649395583508943,1.268959983089368
GradientBoosting,1693.012586329964,566.6170413784733,2013.6278988150546,548.4006117901466,-0.8674844134124339,1.1794580407842867
SVR,1847.407429755914,684.685906215684,2208.7271044205527,803.9200367199011,-1.0858853789592007,1.083900919026645
KNN,1956.4079353968687,470.1700350102136,2245.77734283281,475.70029515895516,-1.3136844630097717,1.3721644400812396
BayesianRidge,1854.5036332254826,702.9163340878198,2257.762888845757,838.1805582586044,-1.1409252602924052,0.9869292496622123
XGBoost,1667.1299101328618,474.17875738145887,1918.5157072022164,541.9828330209523,-0.8468596239107141,1.0132048453975073
DecisionTree,1921.621436265039,419.63586641277914,2279.486442364183,521.7338612152516,-1.4384209687850213,1.3956010826160121
