model,mae,mae_std,rmse,rmse_std,r2,r2_std
AverageModel,2116.6699354461475,471.95822406093004,2374.744319786257,523.7401396585267,-1.4274856989882174,1.302289621924095
LinearRegression,2036.4251507035387,476.06377897341576,2580.9088150168436,769.5533219348902,-1.7418409722388024,1.3436051099674788
Ridge,1918.9413403321043,553.2343256478216,2401.2433520256786,765.5807058403311,-1.2601035762289408,0.8231429036901186
Lasso,2006.4775294690382,523.4908352980748,2457.6280158287327,683.6877982364337,-1.5789584719747354,1.09852762102403
ElasticNet,1850.3547138461793,511.49195023494246,2327.1818745759942,697.7270977679884,-1.1650764154745448,0.8037180413403521
RandomForest,1834.162223310725,477.7606331158519,2077.622470803103,487.11081604878785,-0.9440286792502504,1.1503495957061451
GradientBoosting,1736.3154238266957,447.6323303034354,2048.1496070480875,438.66668356728417,-0.9875769998267787,1.1216465671232152
SVR,1778.2544432494803,528.7901559071803,2236.6810389007032,671.7603693974055,-1.0131213383181827,0.8508874556574257
KNN,2006.3585126716794,273.4720982781273,2264.8118625665406,309.70028926000043,-1.452799058433794,1.542743564257274
BayesianRidge,1869.4503683961261,513.3036266882648,2343.6817324249832,707.7558330953418,-1.1979271037136403,0.8137558396078644
XGBoost,1743.2915248828824,483.4486888486251,1982.365060553468,458.29701655532034,-0.8605373393256655,1.1720226409506034
DecisionTree,2136.0667289473895,413.1194276242455,2486.388059998716,511.74274651922525,-1.7261792837940864,1.8264700238477578
