model,mae,mae_std,rmse,rmse_std,r2,r2_std
AverageModel,2116.6699354461475,471.95822406093004,2374.744319786257,523.7401396585267,-1.4274856989882174,1.302289621924095
LinearRegression,2026.3816609167257,486.12055542716524,2467.6006448792614,577.008593097064,-1.5664872477851053,1.1364956745736252
Ridge,1937.9900211189138,482.3137544846886,2410.294823240002,612.6579780169277,-1.4032545276312407,0.9835616867641144
Lasso,1991.257369058505,450.25059897766744,2446.724154658595,572.5960633506099,-1.5554416306346686,1.0736841097425878
ElasticNet,1855.2923772698753,496.0488285933626,2330.1776804282563,664.9466487424738,-1.1969713591860245,0.8302472086080647
RandomForest,1793.2859512666134,473.60726759035794,2075.3451719950763,462.8903952457478,-0.9174245055324523,1.1092744178861504
GradientBoosting,1813.551762115349,438.62861358839547,2130.203181104466,455.64807734741913,-1.1607757580243523,1.1723511253771617
SVR,1792.3173901810733,527.3864056996085,2255.998228319649,675.948421131759,-1.0517125589171477,0.8840011002967125
KNN,1964.8344819700317,342.64920181018334,2268.2705190268816,336.2588390215627,-1.4034057404363791,1.4755483430463392
BayesianRidge,1866.279186834862,491.7402944583783,2343.2809745031764,674.6288941930312,-1.2110504938427558,0.845055795831479
XGBoost,1685.2413594411155,400.3224455043885,1991.7450818237899,446.4329298837346,-0.8758016988821783,1.0798544708770335
DecisionTree,1880.358127499029,387.2068465160825,2476.0970603801734,531.820457302446,-2.115226981723745,1.7479230413251685
