model,mae,mae_std,rmse,rmse_std,r2,r2_std
AverageModel,2063.5732322987315,471.95822406093004,2372.8192019895228,523.7401396585267,-0.32875893429370606,1.302289621924095
LinearRegression,1826.3663030404173,466.0089010323314,2388.2484351938733,736.8617780526677,-0.3460956008248748,0.9684880858341366
Ridge,1801.6933541067506,485.6177599081645,2342.196936862121,725.2027818900257,-0.2946838140447168,0.9164010559777247
Lasso,1825.8312363936109,480.8864756605173,2391.410317184242,737.3709855760293,-0.3496622422467268,0.9531111230151437
ElasticNet,1765.6908953459879,491.29000497346703,2266.9831958891214,689.3392893610812,-0.21286790265753885,0.8279430840076558
RandomForest,1791.7622595319913,492.6830111446499,2143.019416160819,489.7491608421202,-0.08384982771383553,1.1681417495036248
GradientBoosting,1766.411704381974,440.9739641660368,2132.5536558896274,439.53853760020155,-0.0732893876279761,1.1659502262455552
SVR,1735.226720496585,458.4141535414303,2228.2720845507083,579.272860548954,-0.17179958613968127,0.9012991457130604
KNN,1983.2032400589105,337.62635041481514,2277.341621712014,345.4757179064032,-0.22397703211545283,1.4590361207289202
BayesianRidge,1769.7003407625905,481.51603888473625,2269.8857595273994,686.1981320826271,-0.2159757157125115,0.8321513649503656
XGBoost,1742.3392749275129,362.28645442679175,2126.6724932706265,373.6166012943019,-0.06737770937183218,1.127971538805524
DecisionTree,2153.557427180494,363.70832351203865,2608.5602367065776,693.6928624855411,-0.6059005282437551,2.3202585895414596
