model,mae,mae_std,rmse,rmse_std,r2,r2_std
AverageModel,2075.963259217463,539.2923331670172,2354.671689981481,584.255137121632,-1.3678162543185617,1.3224587977490838
LinearRegression,1842.8255265267776,555.5067358491084,2203.6833997067765,619.2249573691647,-1.154781144759459,1.0836889399199665
Ridge,1760.0906696873722,623.3826876991773,2110.1662514680456,735.1189217899521,-0.9370510966268656,0.9634518921133012
Lasso,1795.6069913835668,541.0911142388829,2178.6815426333437,597.3074733882017,-1.017153126290737,1.0403039230566413
ElasticNet,1763.8574699993612,653.3338364564169,2120.0073779089644,753.6387055667689,-0.9384808600915562,0.9690583545297412
RandomForest,1801.220740144829,582.5016101424895,2053.0102145877972,576.1757711684842,-0.905295759928122,1.1704767171323172
GradientBoosting,1668.0588491353951,482.5129901769244,2004.832656643544,474.78884609553245,-0.9765116543066285,1.3511483450632122
SVR,1788.9259368431055,726.0770032141024,2131.2578410149704,829.5197767739126,-0.992116812368819,1.026406408329154
KNN,1972.4742036540733,452.72761115038674,2256.522100895216,456.9767111224925,-1.3152787292925454,1.3225804045605445
BayesianRidge,1815.0386050914276,680.423868492883,2207.316090204971,827.1210116516863,-1.050772125108094,0.9557128402579835
XGBoost,1675.6773244335157,611.4762449472419,1910.7612569591715,647.7066718156026,-0.6831176958519736,1.0014965990068825
DecisionTree,1901.572453017628,339.32037945879335,2400.08728391527,320.5259444783297,-1.938597466953015,2.256180733964605
