model,mae,mae_std,rmse,rmse_std,r2,r2_std
AverageModel,2063.5732322987315,471.95822406093004,2372.8192019895228,523.7401396585267,-0.32875893429370606,1.302289621924095
LinearRegression,1829.750501629169,461.7156784250774,2404.7516874150033,761.4272658862936,-0.36476343259193245,1.0366635816032508
Ridge,1807.4080569098944,467.53169975386527,2367.4327431432407,739.6453489534854,-0.32273303773278483,0.9808439096516326
Lasso,1817.7953806534185,471.5773327253316,2384.206385380609,752.2051141510607,-0.3415429914505861,1.0253203023730988
ElasticNet,1767.985580824471,487.84028086791966,2273.958984186393,687.1847146409137,-0.22034367668457255,0.8328597024471927
RandomForest,1768.9771794509893,495.9651255359304,2108.826027513424,505.18469467304146,-0.04953857985375354,1.136203511846865
GradientBoosting,1740.7170396103181,452.6766984422154,2114.625620871377,480.68591041495495,-0.05531930035402133,1.0876323913424497
SVR,1740.8439956598017,462.8399366103917,2256.6090621937783,554.8761236589575,-0.20179268694016828,0.9050815190138927
KNN,1969.59941089838,353.7594537695869,2267.969350070509,376.23053328226354,-0.21392334489147835,1.3782394965792957
BayesianRidge,1777.134797087452,493.081164605626,2287.6748827329793,691.7416023576668,-0.235109633351952,0.8358337095408886
XGBoost,1678.9653773356958,439.3880783324749,2030.2243733285543,438.46903648375854,0.02724163126532686,1.047026463569538
DecisionTree,1977.9533750613648,400.4430237781175,2471.99747853854,344.8750149422638,-0.44215834745748883,1.4935873286444743
