model,mae,mae_std,rmse,rmse_std,r2,r2_std
AverageModel,2063.5732322987315,471.95822406093004,2372.8192019895228,523.7401396585267,-0.32875893429370606,1.302289621924095
LinearRegression,1893.1107695291735,503.8673800700421,2455.815250295894,763.4730050956159,-0.42333878948579584,1.0591550137534174
Ridge,1835.058567801542,524.3270190131476,2366.8630378076687,755.4877494642233,-0.3220965023118736,0.9522806532514522
Lasso,1898.2116929742692,528.7423537564323,2445.9263005599746,754.0509427076582,-0.4118990145693957,1.0285349296629231
ElasticNet,1773.4486723918544,501.88998204643093,2273.5106712549455,691.7257401254649,-0.2198625405474055,0.8280771321798984
RandomForest,1808.9312108208253,471.15145922635025,2155.272000596001,484.04039790162295,-0.09627895002488462,1.1811081841872553
GradientBoosting,1777.5424385482354,430.30760104480527,2137.5093135422935,430.4672719697308,-0.07828343292828444,1.1391682485612833
SVR,1745.086359589312,521.9931317450978,2226.959380830729,668.9250161292779,-0.17041934842795725,0.8814605962940202
KNN,1978.1016200294553,336.19940116711336,2269.900857991943,343.61867408331614,-0.2159918922334778,1.5140838840932351
BayesianRidge,1782.8822117779462,503.29086454206913,2283.5101202610463,700.5439496436204,-0.23061663833583212,0.8344060340798781
XGBoost,1669.1253536263691,435.12183146559823,2035.9585808150673,458.34869579466715,0.021738913732669896,1.0727005518338095
DecisionTree,2076.5660745569703,443.56756165776545,2411.7115774669232,385.84191750518613,-0.37267472674386415,1.7904453822076565
