model,mae,mae_std,rmse,rmse_std,r2,r2_std
AverageModel,2075.963259217463,539.2923331670172,2354.671689981481,584.255137121632,-1.3678162543185617,1.3224587977490838
LinearRegression,1876.5351644842935,500.8619836398911,2226.0773815001025,548.1055160245177,-1.2126515209321875,1.0878192533757736
Ridge,1759.9878065475245,623.3829558475475,2116.56495731958,713.6059878498531,-0.9644185084422068,0.9567622067529767
Lasso,1829.0541070730476,482.85783536338965,2250.1309640383,589.3856528189398,-1.0831285353908906,1.0661097999493505
ElasticNet,1769.181665150165,630.1045496080735,2122.9091181734448,738.1526664816909,-0.9452660320902405,0.9620448910661298
RandomForest,1811.464360036352,589.7597694773893,2062.975867680189,583.3915188781409,-0.8848981946771133,1.141696878716452
GradientBoosting,1734.9445709849538,569.3858307463111,1997.8956369695566,541.4906006135337,-0.9923538177432469,1.3067026225998126
SVR,1788.2652018167526,727.8228020037384,2133.547665883331,825.8465094077657,-0.9906787917360083,1.0123393371942002
KNN,1960.476200628666,458.63053941942417,2251.9268327794207,460.1092021405497,-1.3195424437570469,1.3258594574662113
BayesianRidge,1814.8849683373041,674.0238171215669,2206.8211611616903,823.6844232866991,-1.0503551076221815,0.9528797811310945
XGBoost,1657.556264481563,515.6812260112953,1944.654317888304,536.8620950991176,-0.6538240758680003,1.0051521530962768
DecisionTree,2055.033541791696,329.3658666657673,2468.0742879361815,445.3516210295662,-1.9703052474510474,1.7858041234020325
