model,mae,mae_std,rmse,rmse_std,r2,r2_std
AverageModel,2116.6699354461475,471.95822406093004,2374.744319786257,523.7401396585267,-1.4274856989882174,1.302289621924095
LinearRegression,2043.072236918853,604.7328654084669,2525.954063903605,779.0490080238944,-1.470188823676874,0.9371577400890426
Ridge,1985.9436325325619,586.7073742609941,2467.435212571746,772.8334201108867,-1.3634815210284867,0.8921915156229588
Lasso,2022.6363003836202,623.6152965993801,2540.9281847213506,784.5926741424396,-1.431366899047537,0.8900825283570849
ElasticNet,1862.3024562539522,510.9651992978663,2339.1279773686597,693.8445485764043,-1.191465335761497,0.8149261575574345
RandomForest,1794.5321432655087,520.6623007364573,2039.0121845368478,507.1126687270522,-0.9286984543089444,1.141981126072343
GradientBoosting,1749.5839980650721,447.83825481249085,2065.901597395172,390.32047248063446,-1.0443267325836394,1.1978179870780015
SVR,1793.274656635726,527.1139996267634,2244.550599040017,664.5816124635568,-1.0322568240846521,0.8667004835869894
KNN,1981.9672522223264,304.7250072037964,2264.2751435913187,303.6498643212186,-1.4403037884485292,1.550264175318186
BayesianRidge,1884.42358408874,517.5701195597925,2361.0453627256898,702.8268082970078,-1.221965131004029,0.8253682267349864
XGBoost,1699.1094768129792,467.08292929457593,2058.2788122839647,478.32813520186346,-0.8858282841500194,1.0174471732573078
DecisionTree,1966.3434560477835,454.3798602107455,2648.5892207078464,445.9511897207035,-2.1729050808889494,1.6714210129850962
