model,mae,mae_std,rmse,rmse_std,r2,r2_std
AverageModel,2063.5732322987315,471.95822406093004,2372.8192019895228,523.7401396585267,-0.32875893429370606,1.302289621924095
LinearRegression,1905.7771729670724,525.2346264893274,2323.4507248751343,633.8216137749553,-0.2740422612887554,1.0184658756270228
Ridge,1905.7773050271167,525.2346429638587,2323.4506233302704,633.8213479942514,-0.27404214992642384,1.0184661245963225
Lasso,1905.7779219050906,525.2343686511304,2323.4496248478076,633.818877175991,-0.27404105490985,1.0184673659817909
ElasticNet,1905.7779219048355,525.2343686513702,2323.4496248466676,633.8188771738583,-0.27404105490859987,1.018467365981029
RandomForest,1819.3696605106707,449.8516119354085,2156.910795763096,440.6957715380822,-0.09794672993603326,1.2105492599480083
GradientBoosting,1813.4764568225291,525.0168846372568,2162.528381443661,524.0283434746277,-0.10367329196546504,1.258304545634494
SVR,1908.0029607957365,667.0832330910881,2357.7262350730466,714.2855982337886,-0.31190882432515754,1.1322853857509516
KNN,1842.2997440544302,418.23561302051723,2210.2019874779985,398.6079542472468,-0.15287130952478445,1.291184653860292
BayesianRidge,1923.0017427449702,530.1345232511611,2328.03673212447,624.5526530674101,-0.2790766122956678,1.0363203991881786
XGBoost,1816.6063156914465,478.5177181681853,2140.9490985788866,473.07969686322696,-0.08175667872673054,1.1568813461368717
DecisionTree,1840.9457658397207,535.1873930975277,2175.5982045254195,527.9139233774345,-0.11705429997228389,1.2233234135429676
